C_actual,C_actual_sd,C_linear,C_linear_prob,C_linear_prob_sd,C_linear_sd,C_pred,C_pred_sd,C_prob,C_prob_sd,G_repr,G_repr_sd,G_use,G_use_sd,checkpoint,contamination_repair,contamination_repair_sd,d_z,full_retrain_gain,full_retrain_gain_sd,head_repair_gain,head_repair_gain_sd,k,n,optimizer,rho,sigma_c
9.579857120998144,0.6538687662241699,0.29080387111010686,0.015811992024280137,0.0026552811134174926,0.05828531481126953,0.3315843427049609,0.02630313325896334,0.01098028625753032,0.0018493615757745835,0.05204888206197531,0.02013513596700993,0.9950288724898296,0.033612176327287,500,9.55102685111012,0.6464683925251453,wide,1.1020940842395464,0.026501301660430427,1.002394072852784,0.0325563273068093,linear,5,sgd,high,noisy
2.5293144760140214,0.9755116612754288,1.6725826794122853,0.02552282600223852,0.012504182027884118,1.259783987680037,5.215720573494741,2.200159149409387,0.03686494977941181,0.006768078989461244,0.17918910952484174,0.04588551061414366,-0.007508612233416268,0.041991583942685304,500,2.4934038272696673,0.9795729514100876,narrow,-0.028188148043523174,0.14968766239968742,0.0018842954019703706,0.023128186905488613,nonlinear,5,adam,high,clean
6.080046798711037,0.9578432401918312,0.26676382685035305,0.015570307672158525,0.015107301838585245,0.2669565705957136,2.4925062593917287,1.624921894865601,0.04537209801590768,0.01649982214034167,0.44707982856035144,0.09382055746649383,0.7380038564821809,0.2434384563396383,500,6.069300405648109,0.9652128830611936,narrow,0.8547394284369823,0.20218461931837486,0.7327686043164013,0.25747663442264956,nonlinear,5,sgd,high,clean
3.5352916543289865,0.43998848410978747,1.542912063215835,0.01596025402686447,0.0032157637239892426,0.5660270201384726,2.7706677336410697,1.187609865628618,0.008629307008261533,0.0037919244028638546,0.0018236476509051747,0.014363109305078281,0.009277382452288757,0.016844518998399508,500,3.4045701854329478,0.470623099977212,wide,0.039739919176314406,0.012876218063886488,0.03413171296531229,0.03045290025971347,nonlinear,5,adam,high,clean
7.644049351126381,0.7482022801780429,0.6344856839833882,0.030952648034743152,0.02349826773254246,0.5287131245768518,11.853372075490933,8.595251528976135,0.04215833351327185,0.008315517775149927,0.20802705780361697,0.043019545086153445,0.736734860270766,0.2736963025491022,500,7.6385019010576425,0.748621562246697,wide,0.7983441479116017,0.22495201798413084,0.7387584370706757,0.25308398323705295,nonlinear,5,sgd,high,clean
8.12101098297087,1.989933835265369,0.18430595637186625,0.01110333608989991,0.003236512783993359,0.05347824615084623,0.659956217171246,0.14843853338452406,0.02359355061230035,0.008409862915665048,0.0951273603307945,0.028275126326655353,0.8921941013079756,0.13570470891395756,500,8.110722154204812,1.9921299009465745,narrow,1.094904933861765,0.1219315923471601,0.8974143104439195,0.12386751935267677,nonlinear,5,adam,high,noisy
7.524032993288616,1.329073860317831,0.012434882826711737,0.0007750151532976639,0.0008901234934881046,0.01429073390698013,0.24608092606918444,0.14361065605442505,0.012477188131735994,0.0059057922978362,0.13495788762680172,0.01753893562631627,1.1256419769767247,0.12572121997623062,500,7.516805565071157,1.3325874664656616,narrow,1.1617009637902849,0.10684776167688224,1.133655480629074,0.11101057753678517,nonlinear,5,sgd,high,noisy
10.026818344437375,0.35444216176926435,0.20147835782057397,0.010972806165102317,0.001995165628319027,0.02659406150342024,0.28263073357255875,0.06835708853067533,0.008113413938962389,0.0014832388160279945,0.036136368667941385,0.01075305005834386,1.0749519447431588,0.08605012096387253,500,10.009531655058314,0.35626021272595354,wide,1.2179550820722007,0.03619502588173101,1.079821174980451,0.06794794133786503,nonlinear,5,adam,high,noisy
9.837727406047838,0.43670595477944685,0.06449503633229242,0.0038694628570592263,0.0021201311211771247,0.03562659307994731,0.4271042258379837,0.0661092258090686,0.018019956221238854,0.0036243852797241322,0.07557068960439159,0.010185574066896847,1.2917187747512737,0.09187252340318783,500,9.834002150034413,0.43585452452023804,wide,1.3196534543804774,0.07313202868440463,1.3018346955297357,0.08063189572201541,nonlinear,5,sgd,high,noisy
0.299293694704762,0.06698815544990687,0.25499221538344263,0.0004905311814276819,0.0002308512277744433,0.29065100202840416,1.249578448236995,0.5346030018205913,0.002028274818689154,0.0008236185453910956,-0.007960730642254056,0.0027196774152546768,-0.04163565218491241,0.054634254152491776,500,0.15565382581913692,0.08739104101575375,narrow,-0.04531136906189144,0.10631312069137834,-0.01661995262006662,0.02525628990785262,linear,5,adam,low,clean
0.30911703377056476,0.24094298192370814,0.19845433750920533,0.0019561222436521985,0.001083463485571607,0.1910899824371051,2.2384839544446007,1.4687654942049402,0.008828408845004198,0.0013218859550095906,0.027874633479665022,0.01125092317619859,-0.05602152700112737,0.06657935965556105,500,0.23267937618876683,0.21587126888127503,narrow,-0.2881959211942971,0.15623270659042077,-0.03579578668843594,0.05745038440087717,linear,5,sgd,low,clean
0.7660192591984967,0.08884670367105962,0.28996307219482553,0.0008486561519505973,0.0001467709946819148,0.1316964525229069,1.5419274051001983,0.43067180858921966,0.0015496308249166855,0.0005463375974395418,-0.010149375101702676,0.0041961401444981,-0.01443290191560311,0.00806283734546438,500,0.36732013955135695,0.17867366404723597,wide,-0.020855961216330474,0.004260652671407248,-0.00868528401194459,0.010020063629966658,linear,5,adam,low,clean
0.36929347849187205,0.15088356979098058,0.3297854592810474,0.0023078935384297653,0.0010344225351175452,0.16225689307344415,2.095416970706481,0.6198911757010669,0.004780748331766784,0.001145271961917516,0.005819326700714675,0.005036003027188112,-0.016723527926637265,0.009419309434271942,500,0.22557805958038651,0.0953332803692649,wide,-0.25337875828580075,0.09310239676151388,-0.0056158083177752175,0.013410673036524807,linear,5,sgd,low,clean
0.2813907141657195,0.09227546560393084,0.20475508687317517,0.0068178377735204744,0.0024472919443635243,0.08731468957160804,0.07468830348671877,0.025757423965543723,0.0033222923486652583,0.0015031269270270578,0.018582609916050163,0.014166473423528616,0.0051778264108563125,0.0037927895331302973,500,0.26798261290680103,0.09486087481588003,narrow,0.07300987079834545,0.02763305374787614,0.002708059641520766,0.007795410529419506,linear,5,adam,low,noisy
0.23613465774436024,0.07125002837140812,0.19487988438045592,0.008441949985807506,0.002650235338996457,0.07052519100846574,0.2940558609543244,0.07625039738272607,0.014269723497686881,0.0036366133495565776,0.09539069564584113,0.016794761262837722,0.012232937562230784,0.015077197228059063,500,0.2160451567101723,0.07494283701825905,narrow,0.02903670318621836,0.03423876758429864,0.005071843244620377,0.02442941774412574,linear,5,sgd,low,noisy
0.3721624257297106,0.022732812257510605,0.11552925789227086,0.0033735919127730676,0.0015903428501352374,0.044187248054459796,0.03639740781533318,0.01198371274076991,0.0012733060278848302,0.00038542158231866854,-0.003103480930924807,0.013740699196690362,0.06814628524151381,0.022322956449361796,500,0.3577820031446771,0.02037384296935924,wide,0.0995928453956039,0.008552765416550548,0.07276099785561388,0.0129967927049838,linear,5,adam,low,noisy
0.2725249584568509,0.037699057586854386,0.16481295579646976,0.007136459759956179,0.001650334546386537,0.03168006401511132,0.19418900790903332,0.057658796290598835,0.008435776248277042,0.003334333460893452,0.04090337302559051,0.02231606971138692,0.03698162497637523,0.022603353594500383,500,0.2436946885688278,0.03490231948742987,wide,0.03553813404686264,0.018911842522873784,0.036073201183737316,0.030874263190696007,linear,5,sgd,low,noisy
0.18674737121267504,0.05414671817914513,0.1030226355303657,0.0011266266055070943,0.0006286760979907825,0.0989534440047396,1.2734490645257988,0.5332459723005929,0.006903470539640499,0.0010462346284720366,-0.0015627321078486105,0.008906327450648439,-0.056303806156480986,0.07326603010140931,500,0.1508367224683213,0.05768856945585277,narrow,-0.18992245376681807,0.138991460945324,-0.014642572831821155,0.049221671988651426,nonlinear,5,adam,low,clean
0.09719818653954515,0.023361536374125056,0.17631354391700715,0.00945787778357672,0.006069703014834579,0.11766124184808648,1.247745708259264,0.7530348234721921,0.03502932610771927,0.01379856768540641,0.5355894398538812,0.22173442869817028,-0.015952155654408117,0.04102279649449546,500,0.08645179347661616,0.02367021123079775,narrow,-0.019428616317196057,0.16363142043606962,0.007647581507135503,0.021346829636331745,nonlinear,5,sgd,low,clean
0.4431542590280646,0.0910008812903556,0.21184611040490617,0.001962579718385435,0.0005206110993563378,0.06162890469135062,1.5736407296746475,0.3598738684751794,0.005816150409060189,0.0014479706295422393,-0.01801527314347975,0.004229777708281485,-0.028789184702277683,0.012871454804536078,500,0.31243279013202585,0.12787951418919474,wide,-0.07482022698244531,0.0060300282228891895,-0.019793022522295034,0.01758085465098591,nonlinear,5,adam,low,clean
0.28476994702088854,0.11150559536206481,0.7988296322432245,0.02620658541917741,0.012043981863539815,0.2845137918318147,3.7926985425274666,0.9312314697349876,0.045085938033964865,0.012079462193595049,0.24370072961633976,0.06865019195809961,0.07127456803185203,0.03000239367893577,500,0.27922249695215007,0.11239866937202772,wide,-0.13853377732751665,0.10495418983502774,0.07603738638390835,0.03518504056238947,nonlinear,5,sgd,low,clean
0.25137885644368074,0.03854777096273489,0.16293889295982844,0.007358570195070667,0.002058485307205769,0.06045598917835658,0.24962016511393986,0.03762078188211704,0.01229982534667462,0.001603003208086797,0.0920197400502899,0.02131505030916,0.014083346242942163,0.0033015964325683075,500,0.24109002767762527,0.038129709408892536,narrow,0.08481552676546764,0.013508037206674428,0.008202616466689516,0.007906415643190378,nonlinear,5,adam,low,noisy
0.11054624094557657,0.05848854185130324,0.06045388898521563,0.0036095536109723254,0.002811956161092027,0.04894550067087318,0.23830020791892315,0.1487389412054652,0.012857939160127818,0.007371937024511543,0.16515359100775137,0.043184087578962756,0.03222965088155638,0.024418350641633994,500,0.10331881272811909,0.05380409345454031,narrow,0.08027729135399528,0.013615187239668954,0.026358799968234092,0.04159446583211592,nonlinear,5,sgd,low,noisy
0.3223875771234157,0.05125315318735573,0.09061488700373209,0.003402998832198117,0.0026028566727381614,0.07461058338538824,0.09607876615998931,0.04279395218391631,0.003873743873424968,0.001959985066508649,-0.004386994239790565,0.0111207694367471,0.07766641897209307,0.04395118949977477,500,0.3051008877443542,0.05188251876037352,wide,0.10943836625509787,0.016715825239649568,0.08765603807890791,0.04085588778946894,nonlinear,5,adam,low,noisy
0.2717835050801174,0.12661865732970154,0.17782168125781,0.010048036195426404,0.00635679648053406,0.11439215750614007,0.49577922180334183,0.046984355159310015,0.02052533992801227,0.0019015284711117887,0.08448923447467718,0.039449951329431604,0.08062431991351444,0.058937560905418476,500,0.26805824906669345,0.12784801679671126,wide,0.11766164785622905,0.04981932318868895,0.07964766651042206,0.059734572048700835,nonlinear,5,sgd,low,noisy
